source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,4148,2025-07-05,2025-07,2025-W27,3,5,raw-0163-r01,Raw-0163-R01,لحم حاشي كتف بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,جزار البراري,جزار البراري,,جزار البراري,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4147,2025-07-05,2025-07,2025-W27,3,5,raw-0164-r01,Raw-0164-R01,لحم ظهر حاشي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,جزار البراري,جزار البراري,,جزار البراري,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4146,2025-07-05,2025-07,2025-W27,3,5,raw-0165-r01,Raw-0165-R01,كبدة حاشي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,جزار البراري,جزار البراري,,جزار البراري,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4145,2025-07-05,2025-07,2025-W27,3,5,raw-0166-r01,Raw-0166-R01,كلية حاشي يلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,جزار البراري,جزار البراري,,جزار البراري,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4149,2025-07-05,2025-07,2025-W27,3,5,ubot-0965-r01,Ubot-0965-R01,مياه حنفية لغسيل الادوات,المياه الغير معبأة (Unbottled water),Unbottled water,المياه الغير معبأة (Unbottled water),water,جزار البراري,جزار البراري,,جزار البراري,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,6105,2025-07-07,2025-07,2025-W28,3,0,1-3190-R01,1-3190-R01,رز ياباني,الارز ( rice),rice,الارز ( rice),prepared_meal,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,6118,2025-07-07,2025-07,2025-W28,3,0,1-3191-R01,1-3191-R01,نكهة يوزو,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,4,True
Data 2025.xlsx,6121,2025-07-07,2025-07,2025-W28,3,0,1-3192-R01,1-3192-R01,نكهة قشر البرتقال ازرق,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,5,True
Data 2025.xlsx,6122,2025-07-07,2025-07,2025-W28,3,0,1-3193-R01,1-3193-R01,نكهة باشن فروت,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,6,True
Data 2025.xlsx,6123,2025-07-07,2025-07,2025-W28,3,0,1-3194-R01,1-3194-R01,نكهة مانجا,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,6,True
Data 2025.xlsx,6124,2025-07-07,2025-07,2025-W28,3,0,1-3195-R01,1-3195-R01,نكهة رمان,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,7,True
Data 2025.xlsx,6125,2025-07-07,2025-07,2025-W28,3,0,1-3196-R01,1-3196-R01,نكهة فراولة,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,8,True
Data 2025.xlsx,6145,2025-07-07,2025-07,2025-W28,3,0,1-3197-R01,1-3197-R01,رز ابيض,الارز ( rice),rice,الارز ( rice),prepared_meal,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6146,2025-07-07,2025-07,2025-W28,3,0,1-3198-R01,1-3198-R01,افوكادو,افوكادو(avocado),avocado,افوكادو(avocado),other,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,sample_type_unbucketed,2,True
Data 2025.xlsx,6149,2025-07-07,2025-07,2025-W28,3,0,1-3199-R01,1-3199-R01,نكهة فراولة,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6150,2025-07-07,2025-07,2025-W28,3,0,1-3200-R01,1-3200-R01,نكهة توت,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6151,2025-07-07,2025-07,2025-W28,3,0,1-3201-R01,1-3201-R01,نكهة فانيلا,نكهات مركزة ( Syrup ),Syrup,نكهات مركزة ( Syrup ),sauce_condiment,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6114,2025-07-07,2025-07,2025-W28,3,0,O-O2-ca-0206-R01,O-O2-ca-0206-R01,جزر مبشور,الجزر (carrot),carrot,الجزر (carrot),produce,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6113,2025-07-07,2025-07,2025-W28,3,0,O-r-U-cu-0260-R01,O-r-U-cu-0260-R01,خيار مفطع,الخيار (cucumbers),cucumbers,الخيار (cucumbers),produce,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,ايشيريشيا كولاي | استافيلوكوكس اورياس,ايشيريشيا كولاي | استافيلوكوكس اورياس,2,ايشيريشيا كولاي | استافيلوكوكس اورياس,,True,multi_pathogen,,2,True
Data 2025.xlsx,6143,2025-07-07,2025-07,2025-W28,3,0,O-r-U-cu-0261-R01,O-r-U-cu-0261-R01,خيار مقطع,الخيار (cucumbers),cucumbers,الخيار (cucumbers),produce,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,استافيلوكوكس اورياس,استافيلوكوكس اورياس,1,استافيلوكوكس اورياس,,True,pathogen,,2,True
Data 2025.xlsx,6144,2025-07-07,2025-07,2025-W28,3,0,OSSUOSS-pin-0009-R01,OSSUOSS-pin-0009-R01,قطع اناناس,اناناس (pineapple),pineapple,اناناس (pineapple),produce,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,6107,2025-07-07,2025-07,2025-W28,3,0,appe-0517-r01,Appe-0517-R01,تمبورة كرفز,مقبلات (Appetizers),Appetizers,مقبلات (Appetizers),prepared_meal,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,6115,2025-07-07,2025-07,2025-W28,3,0,appe-0518-r01,Appe-0518-R01,طحالب,مقبلات (Appetizers),Appetizers,مقبلات (Appetizers),prepared_meal,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,3,True
Data 2025.xlsx,6116,2025-07-07,2025-07,2025-W28,3,0,appe-0519-r01,Appe-0519-R01,كرانش كريم,مقبلات (Appetizers),Appetizers,مقبلات (Appetizers),prepared_meal,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,False,True,استافيلوكوكس اورياس,استافيلوكوكس اورياس,1,استافيلوكوكس اورياس,,True,pathogen,,4,True
Data 2025.xlsx,6142,2025-07-07,2025-07,2025-W28,3,0,cor-0253-r01,Cor-0253-R01,ذرة,الذرة (Corn),Corn,الذرة (Corn),produce,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,6108,2025-07-07,2025-07,2025-W28,3,0,fish-0210-r01,fish-0210-R01,كفيار,Fish/fish product(الاسماك / منتجات الاسماك),fish product,Fish/fish product(الاسماك / منتجات الاسماك),cooked_meat_poultry,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,6111,2025-07-07,2025-07,2025-W28,3,0,fish-0211-r01,fish-0211-R01,ربيان مقلي,Fish/fish product(الاسماك / منتجات الاسماك),fish product,Fish/fish product(الاسماك / منتجات الاسماك),cooked_meat_poultry,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,6112,2025-07-07,2025-07,2025-W28,3,0,fish-0212-r01,fish-0212-R01,سلمون مطبوخ,Fish/fish product(الاسماك / منتجات الاسماك),fish product,Fish/fish product(الاسماك / منتجات الاسماك),cooked_meat_poultry,سوشي لا يبراري - الرياض بارك - حي العقيق,سوشي لا يبراري,الرياض بارك - حي العقيق,سوشي لا يبراري - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,6140,2025-07-07,2025-07,2025-W28,3,0,fish-0213-r01,fish-0213-R01,كفيار,Fish/fish product(الاسماك / منتجات الاسماك),fish product,Fish/fish product(الاسماك / منتجات الاسماك),cooked_meat_poultry,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,6141,2025-07-07,2025-07,2025-W28,3,0,fish-0214-r01,fish-0214-R01,كابي مكس,Fish/fish product(الاسماك / منتجات الاسماك),fish product,Fish/fish product(الاسماك / منتجات الاسماك),cooked_meat_poultry,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي,الرياض بارك - حي العقيق,اسيان هب بيتوتي ماكي - الرياض بارك - حي العقيق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
