source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,1669,2025-03-01,2025-03,2025-W09,1,5,1-2811-R01,1-2811-R01,رز صيادية,الارز ( rice),rice,الارز ( rice),prepared_meal,مطعم سمكة وسنارة,مطعم سمكة وسنارة,,مطعم سمكة وسنارة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1692,2025-03-01,2025-03,2025-W09,1,5,1-2812-R01,1-2812-R01,صلصة شوكولاتة,صلصه(salsa),salsa,صلصه(salsa),sauce_condiment,مايسترو,مايسترو,,مايسترو,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,3,True
Data 2025.xlsx,1715,2025-03-01,2025-03,2025-W09,1,5,1-2813-R01,1-2813-R01,دونت بالزعتر والشوكولاتة,(donut) دونات,donut,(donut) دونات,produce,شركة شهية المحدودة دانكن دونت,شركة شهية المحدودة دانكن دونت,,شركة شهية المحدودة دانكن دونت,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1685,2025-03-01,2025-03,2025-W09,1,5,O-U-to-0566-R01,O-U-to-0566-R01,قطع طماطم,الطماطم (Tomatoes),Tomatoes,الطماطم (Tomatoes),produce,مايسترو,مايسترو,,مايسترو,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,3,True
Data 2025.xlsx,1694,2025-03-01,2025-03,2025-W09,1,5,O-U-to-0568-R01,O-U-to-0568-R01,شرائح طماطم,الطماطم (Tomatoes),Tomatoes,الطماطم (Tomatoes),produce,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1693,2025-03-01,2025-03,2025-W09,1,5,O-r-O3-le-0299-R01,O-r-O3-le-0299-R01,قطع خس,الخس (Lettuce),Lettuce,الخس (Lettuce),produce,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1697,2025-03-01,2025-03,2025-W09,1,5,OOu-on-0447-R01,OOu-on-0447-R01,بصل مقرمش,البصل (onions),onions,البصل (onions),produce,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1687,2025-03-01,2025-03,2025-W09,1,5,UU-pe-1033-R01,UU-pe-1033-R01,قطع فلفل بارد,الفلفل (peppers),peppers,الفلفل (peppers),produce,مايسترو,مايسترو,,مايسترو,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,3,True
Data 2025.xlsx,1710,2025-03-01,2025-03,2025-W09,1,5,be-0015-r01,be-0015-R01,مشروب ببسي زيرو سكر,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),non - alcoholic,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),beverage,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,1711,2025-03-01,2025-03,2025-W09,1,5,be-0016-r01,be-0016-R01,مشروب ديو,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),non - alcoholic,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),beverage,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,1712,2025-03-01,2025-03,2025-W09,1,5,be-0017-r01,be-0017-R01,مرندا برتقال مشروب,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),non - alcoholic,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),beverage,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,1713,2025-03-01,2025-03,2025-W09,1,5,be-0018-r01,be-0018-R01,مشروب سفن اب,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),non - alcoholic,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),beverage,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,1714,2025-03-01,2025-03,2025-W09,1,5,be-0019-r01,be-0019-R01,ببسي دايت,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),non - alcoholic,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ),beverage,جان برجر,جان برجر,,جان برجر,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,1,False
